# SOURCE: Computed from weather data using simplified PV model
# DATE: 2026-02-06
# DESCRIPTION: Normalized daily PV power output per kW of installed capacity for three agri-PV density variants (low/medium/high ground coverage)
# UNITS: date=YYYY-MM-DD, density_variant=text, kwh_per_kw_per_day=kWh/kW/day, capacity_factor=dimensionless(0-1)
# LOGIC: PV output = solar_irradiance * tilt_factor(1.05) * temp_factor * (1-system_losses). Temp factor uses cell temp model: T_cell = T_avg + 25C + density_adjustment. Temperature coefficient = -0.4%/C from 25C reference. System losses = 15%.
# DEPENDENCIES: data/precomputed/weather/daily_weather_scenario_001-toy.csv
# ASSUMPTIONS: Fixed-tilt 28deg south-facing panels. Module efficiency ~19%. High density panels run 2C cooler (shading effect), low density run 2C hotter. All panels receive full irradiance (panels above crops, not shaded by each other). Tilt factor approximate; full pvlib model would be more accurate.
weather_scenario_id,date,density_variant,kwh_per_kw_per_day,capacity_factor
001,2010-07-26,low,5.1654,0.2152
001,2010-07-26,medium,5.2131,0.2172
001,2010-07-26,high,5.2608,0.2192
001,2010-07-27,low,5.1153,0.2131
001,2010-07-27,medium,5.1637,0.2152
001,2010-07-27,high,5.212,0.2172
001,2010-07-28,low,5.1998,0.2167
001,2010-07-28,medium,5.2479,0.2187
001,2010-07-28,high,5.296,0.2207
001,2010-07-29,low,5.1423,0.2143
001,2010-07-29,medium,5.1903,0.2163
001,2010-07-29,high,5.2383,0.2183
001,2010-07-30,low,5.1762,0.2157
001,2010-07-30,medium,5.2252,0.2177
001,2010-07-30,high,5.2743,0.2198
001,2010-07-31,low,5.1447,0.2144
001,2010-07-31,medium,5.1927,0.2164
001,2010-07-31,high,5.2407,0.2184
001,2010-08-01,low,5.391,0.2246
001,2010-08-01,medium,5.4413,0.2267
001,2010-08-01,high,5.4915,0.2288
001,2010-08-02,low,5.0876,0.212
001,2010-08-02,medium,5.1351,0.214
001,2010-08-02,high,5.1826,0.2159
001,2010-08-03,low,4.9655,0.2069
001,2010-08-03,medium,5.0123,0.2088
001,2010-08-03,high,5.059,0.2108
001,2010-08-04,low,4.8407,0.2017
001,2010-08-04,medium,4.8862,0.2036
001,2010-08-04,high,4.9316,0.2055
001,2010-08-05,low,4.8381,0.2016
001,2010-08-05,medium,4.8836,0.2035
001,2010-08-05,high,4.9291,0.2054
001,2010-08-06,low,5.1175,0.2132
001,2010-08-06,medium,5.1653,0.2152
001,2010-08-06,high,5.2131,0.2172
001,2010-08-07,low,5.0716,0.2113
001,2010-08-07,medium,5.1191,0.2133
001,2010-08-07,high,5.1665,0.2153
001,2010-08-08,low,4.8452,0.2019
001,2010-08-08,medium,4.8916,0.2038
001,2010-08-08,high,4.938,0.2058
001,2010-08-09,low,4.8869,0.2036
001,2010-08-09,medium,4.933,0.2055
001,2010-08-09,high,4.9791,0.2075
001,2010-08-10,low,4.9241,0.2052
001,2010-08-10,medium,4.9693,0.2071
001,2010-08-10,high,5.0145,0.2089
001,2010-08-11,low,4.886,0.2036
001,2010-08-11,medium,4.9319,0.2055
001,2010-08-11,high,4.9778,0.2074
001,2010-08-12,low,4.9618,0.2067
001,2010-08-12,medium,5.008,0.2087
001,2010-08-12,high,5.0541,0.2106
001,2010-08-13,low,4.5767,0.1907
001,2010-08-13,medium,4.62,0.1925
001,2010-08-13,high,4.6633,0.1943
001,2010-08-14,low,5.0529,0.2105
001,2010-08-14,medium,5.0995,0.2125
001,2010-08-14,high,5.1461,0.2144
001,2010-08-15,low,4.599,0.1916
001,2010-08-15,medium,4.6419,0.1934
001,2010-08-15,high,4.6849,0.1952
001,2010-08-16,low,4.8497,0.2021
001,2010-08-16,medium,4.8956,0.204
001,2010-08-16,high,4.9414,0.2059
001,2010-08-17,low,4.8089,0.2004
001,2010-08-17,medium,4.8541,0.2023
001,2010-08-17,high,4.8993,0.2041
001,2010-08-18,low,4.9325,0.2055
001,2010-08-18,medium,4.978,0.2074
001,2010-08-18,high,5.0235,0.2093
001,2010-08-19,low,4.738,0.1974
001,2010-08-19,medium,4.782,0.1993
001,2010-08-19,high,4.8261,0.2011
001,2010-08-20,low,5.0906,0.2121
001,2010-08-20,medium,5.1377,0.2141
001,2010-08-20,high,5.1848,0.216
001,2010-08-21,low,4.956,0.2065
001,2010-08-21,medium,5.0016,0.2084
001,2010-08-21,high,5.0472,0.2103
001,2010-08-22,low,4.7833,0.1993
001,2010-08-22,medium,4.8286,0.2012
001,2010-08-22,high,4.8739,0.2031
001,2010-08-23,low,4.7027,0.1959
001,2010-08-23,medium,4.7468,0.1978
001,2010-08-23,high,4.7909,0.1996
001,2010-08-24,low,4.7743,0.1989
001,2010-08-24,medium,4.8183,0.2008
001,2010-08-24,high,4.8623,0.2026
001,2010-08-25,low,4.8187,0.2008
001,2010-08-25,medium,4.864,0.2027
001,2010-08-25,high,4.9093,0.2046
001,2010-08-26,low,4.8159,0.2007
001,2010-08-26,medium,4.8616,0.2026
001,2010-08-26,high,4.9074,0.2045
001,2010-08-27,low,4.8589,0.2025
001,2010-08-27,medium,4.9048,0.2044
001,2010-08-27,high,4.9506,0.2063
001,2010-08-28,low,4.734,0.1972
001,2010-08-28,medium,4.7774,0.1991
001,2010-08-28,high,4.8208,0.2009
001,2010-08-29,low,4.6894,0.1954
001,2010-08-29,medium,4.7327,0.1972
001,2010-08-29,high,4.776,0.199
001,2010-08-30,low,4.6417,0.1934
001,2010-08-30,medium,4.6854,0.1952
001,2010-08-30,high,4.729,0.197
001,2010-08-31,low,4.5924,0.1914
001,2010-08-31,medium,4.6349,0.1931
001,2010-08-31,high,4.6774,0.1949
001,2010-09-01,low,4.4339,0.1847
001,2010-09-01,medium,4.4755,0.1865
001,2010-09-01,high,4.517,0.1882
001,2010-09-02,low,4.5903,0.1913
001,2010-09-02,medium,4.6331,0.193
001,2010-09-02,high,4.676,0.1948
001,2010-09-03,low,4.6934,0.1956
001,2010-09-03,medium,4.7366,0.1974
001,2010-09-03,high,4.7797,0.1992
001,2010-09-04,low,4.6468,0.1936
001,2010-09-04,medium,4.6899,0.1954
001,2010-09-04,high,4.733,0.1972
001,2010-09-05,low,4.6732,0.1947
001,2010-09-05,medium,4.7151,0.1965
001,2010-09-05,high,4.757,0.1982
001,2010-09-06,low,4.434,0.1848
001,2010-09-06,medium,4.4747,0.1864
001,2010-09-06,high,4.5154,0.1881
001,2010-09-07,low,4.6377,0.1932
001,2010-09-07,medium,4.6803,0.195
001,2010-09-07,high,4.7229,0.1968
001,2010-09-08,low,4.6485,0.1937
001,2010-09-08,medium,4.6908,0.1954
001,2010-09-08,high,4.733,0.1972
001,2010-09-09,low,4.2143,0.1756
001,2010-09-09,medium,4.254,0.1772
001,2010-09-09,high,4.2936,0.1789
001,2010-09-10,low,4.7163,0.1965
001,2010-09-10,medium,4.7593,0.1983
001,2010-09-10,high,4.8023,0.2001
001,2010-09-11,low,4.6059,0.1919
001,2010-09-11,medium,4.6483,0.1937
001,2010-09-11,high,4.6907,0.1954
001,2010-09-12,low,4.4025,0.1834
001,2010-09-12,medium,4.4432,0.1851
001,2010-09-12,high,4.4839,0.1868
001,2010-09-13,low,4.0901,0.1704
001,2010-09-13,medium,4.1283,0.172
001,2010-09-13,high,4.1664,0.1736
001,2010-09-14,low,4.1726,0.1739
001,2010-09-14,medium,4.2106,0.1754
001,2010-09-14,high,4.2486,0.177
001,2010-09-15,low,4.4324,0.1847
001,2010-09-15,medium,4.4735,0.1864
001,2010-09-15,high,4.5147,0.1881
001,2010-09-16,low,4.2103,0.1754
001,2010-09-16,medium,4.2493,0.1771
001,2010-09-16,high,4.2883,0.1787
001,2010-09-17,low,4.3305,0.1804
001,2010-09-17,medium,4.3698,0.1821
001,2010-09-17,high,4.4092,0.1837
001,2010-09-18,low,4.0432,0.1685
001,2010-09-18,medium,4.0806,0.17
001,2010-09-18,high,4.1179,0.1716
001,2010-09-19,low,4.4952,0.1873
001,2010-09-19,medium,4.5365,0.189
001,2010-09-19,high,4.5778,0.1907
001,2010-09-20,low,3.8508,0.1604
001,2010-09-20,medium,3.886,0.1619
001,2010-09-20,high,3.9213,0.1634
001,2010-09-21,low,4.2542,0.1773
001,2010-09-21,medium,4.2932,0.1789
001,2010-09-21,high,4.3323,0.1805
001,2010-09-22,low,4.3548,0.1814
001,2010-09-22,medium,4.3946,0.1831
001,2010-09-22,high,4.4343,0.1848
001,2010-09-23,low,4.3568,0.1815
001,2010-09-23,medium,4.3969,0.1832
001,2010-09-23,high,4.437,0.1849
001,2010-09-24,low,4.3023,0.1793
001,2010-09-24,medium,4.342,0.1809
001,2010-09-24,high,4.3817,0.1826
001,2010-09-25,low,3.8247,0.1594
001,2010-09-25,medium,3.8604,0.1608
001,2010-09-25,high,3.896,0.1623
001,2010-09-26,low,4.1296,0.1721
001,2010-09-26,medium,4.1669,0.1736
001,2010-09-26,high,4.2041,0.1752
001,2010-09-27,low,3.9132,0.163
001,2010-09-27,medium,3.9495,0.1646
001,2010-09-27,high,3.9859,0.1661
001,2010-09-28,low,3.9081,0.1628
001,2010-09-28,medium,3.9432,0.1643
001,2010-09-28,high,3.9783,0.1658
001,2010-09-29,low,3.6805,0.1534
001,2010-09-29,medium,3.714,0.1548
001,2010-09-29,high,3.7476,0.1561
001,2010-09-30,low,4.1969,0.1749
001,2010-09-30,medium,4.2355,0.1765
001,2010-09-30,high,4.2741,0.1781
001,2010-10-01,low,4.3859,0.1827
001,2010-10-01,medium,4.426,0.1844
001,2010-10-01,high,4.4661,0.1861
001,2010-10-02,low,3.9402,0.1642
001,2010-10-02,medium,3.976,0.1657
001,2010-10-02,high,4.0118,0.1672
001,2010-10-03,low,4.293,0.1789
001,2010-10-03,medium,4.3318,0.1805
001,2010-10-03,high,4.3707,0.1821
001,2010-10-04,low,4.1769,0.174
001,2010-10-04,medium,4.215,0.1756
001,2010-10-04,high,4.2531,0.1772
001,2010-10-05,low,3.7949,0.1581
001,2010-10-05,medium,3.8293,0.1596
001,2010-10-05,high,3.8636,0.161
001,2010-10-06,low,3.9308,0.1638
001,2010-10-06,medium,3.9669,0.1653
001,2010-10-06,high,4.003,0.1668
001,2010-10-07,low,3.995,0.1665
001,2010-10-07,medium,4.0313,0.168
001,2010-10-07,high,4.0676,0.1695
001,2010-10-08,low,4.2021,0.1751
001,2010-10-08,medium,4.2401,0.1767
001,2010-10-08,high,4.278,0.1783
001,2010-10-09,low,3.972,0.1655
001,2010-10-09,medium,4.0082,0.167
001,2010-10-09,high,4.0444,0.1685
001,2010-10-10,low,3.415,0.1423
001,2010-10-10,medium,3.4461,0.1436
001,2010-10-10,high,3.4773,0.1449
001,2010-10-11,low,4.4214,0.1842
001,2010-10-11,medium,4.4617,0.1859
001,2010-10-11,high,4.5021,0.1876
001,2010-10-12,low,3.9946,0.1664
001,2010-10-12,medium,4.031,0.168
001,2010-10-12,high,4.0674,0.1695
001,2010-10-13,low,3.6132,0.1505
001,2010-10-13,medium,3.6457,0.1519
001,2010-10-13,high,3.6783,0.1533
001,2010-10-14,low,3.4392,0.1433
001,2010-10-14,medium,3.47,0.1446
001,2010-10-14,high,3.5009,0.1459
001,2010-10-15,low,3.576,0.149
001,2010-10-15,medium,3.6085,0.1504
001,2010-10-15,high,3.641,0.1517
001,2010-10-16,low,3.702,0.1543
001,2010-10-16,medium,3.7357,0.1557
001,2010-10-16,high,3.7694,0.1571
001,2010-10-17,low,3.5876,0.1495
001,2010-10-17,medium,3.6203,0.1508
001,2010-10-17,high,3.6529,0.1522
001,2010-10-18,low,3.6604,0.1525
001,2010-10-18,medium,3.6934,0.1539
001,2010-10-18,high,3.7265,0.1553
001,2010-10-19,low,3.4275,0.1428
001,2010-10-19,medium,3.4589,0.1441
001,2010-10-19,high,3.4902,0.1454
001,2010-10-20,low,3.9744,0.1656
001,2010-10-20,medium,4.01,0.1671
001,2010-10-20,high,4.0456,0.1686
001,2010-10-21,low,3.3844,0.141
001,2010-10-21,medium,3.4153,0.1423
001,2010-10-21,high,3.4461,0.1436
001,2010-10-22,low,3.9478,0.1645
001,2010-10-22,medium,3.983,0.166
001,2010-10-22,high,4.0183,0.1674
001,2010-10-23,low,3.9584,0.1649
001,2010-10-23,medium,3.994,0.1664
001,2010-10-23,high,4.0295,0.1679
001,2010-10-24,low,3.2097,0.1337
001,2010-10-24,medium,3.2387,0.1349
001,2010-10-24,high,3.2677,0.1362
001,2010-10-25,low,3.5483,0.1478
001,2010-10-25,medium,3.5801,0.1492
001,2010-10-25,high,3.612,0.1505
001,2010-10-26,low,3.951,0.1646
001,2010-10-26,medium,3.9867,0.1661
001,2010-10-26,high,4.0225,0.1676
001,2010-10-27,low,3.6782,0.1533
001,2010-10-27,medium,3.7116,0.1546
001,2010-10-27,high,3.745,0.156
001,2010-10-28,low,3.9522,0.1647
001,2010-10-28,medium,3.9877,0.1662
001,2010-10-28,high,4.0231,0.1676
001,2010-10-29,low,3.9838,0.166
001,2010-10-29,medium,4.0197,0.1675
001,2010-10-29,high,4.0556,0.169
001,2010-10-30,low,3.2198,0.1342
001,2010-10-30,medium,3.2489,0.1354
001,2010-10-30,high,3.2779,0.1366
001,2010-10-31,low,3.4631,0.1443
001,2010-10-31,medium,3.4941,0.1456
001,2010-10-31,high,3.5252,0.1469
001,2010-11-01,low,3.7014,0.1542
001,2010-11-01,medium,3.7345,0.1556
001,2010-11-01,high,3.7677,0.157
001,2010-11-02,low,3.4954,0.1456
001,2010-11-02,medium,3.5266,0.1469
001,2010-11-02,high,3.5578,0.1482
001,2010-11-03,low,3.669,0.1529
001,2010-11-03,medium,3.7019,0.1542
001,2010-11-03,high,3.7349,0.1556
001,2010-11-04,low,4.1111,0.1713
001,2010-11-04,medium,4.1476,0.1728
001,2010-11-04,high,4.184,0.1743
001,2010-11-05,low,3.4211,0.1425
001,2010-11-05,medium,3.4522,0.1438
001,2010-11-05,high,3.4833,0.1451
001,2010-11-06,low,3.6291,0.1512
001,2010-11-06,medium,3.6613,0.1526
001,2010-11-06,high,3.6936,0.1539
001,2010-11-07,low,3.5008,0.1459
001,2010-11-07,medium,3.5318,0.1472
001,2010-11-07,high,3.5628,0.1484
001,2010-11-08,low,2.7434,0.1143
001,2010-11-08,medium,2.7681,0.1153
001,2010-11-08,high,2.7928,0.1164
001,2010-11-09,low,3.2021,0.1334
001,2010-11-09,medium,3.2306,0.1346
001,2010-11-09,high,3.2591,0.1358
001,2010-11-10,low,3.3964,0.1415
001,2010-11-10,medium,3.4267,0.1428
001,2010-11-10,high,3.4571,0.144
001,2010-11-11,low,3.2601,0.1358
001,2010-11-11,medium,3.2895,0.1371
001,2010-11-11,high,3.319,0.1383
001,2010-11-12,low,3.7642,0.1568
001,2010-11-12,medium,3.7976,0.1582
001,2010-11-12,high,3.8311,0.1596
001,2010-11-13,low,3.8672,0.1611
001,2010-11-13,medium,3.9014,0.1626
001,2010-11-13,high,3.9356,0.164
001,2010-11-14,low,3.1681,0.132
001,2010-11-14,medium,3.1964,0.1332
001,2010-11-14,high,3.2247,0.1344
001,2010-11-15,low,3.8515,0.1605
001,2010-11-15,medium,3.8855,0.1619
001,2010-11-15,high,3.9195,0.1633
001,2010-11-16,low,3.2103,0.1338
001,2010-11-16,medium,3.2389,0.135
001,2010-11-16,high,3.2676,0.1361
001,2010-11-17,low,3.5628,0.1484
001,2010-11-17,medium,3.5941,0.1498
001,2010-11-17,high,3.6253,0.1511
001,2010-11-18,low,3.2733,0.1364
001,2010-11-18,medium,3.3021,0.1376
001,2010-11-18,high,3.3309,0.1388
001,2010-11-19,low,2.9038,0.121
001,2010-11-19,medium,2.9293,0.1221
001,2010-11-19,high,2.9549,0.1231
001,2010-11-20,low,3.0778,0.1282
001,2010-11-20,medium,3.1052,0.1294
001,2010-11-20,high,3.1325,0.1305
001,2010-11-21,low,2.7705,0.1154
001,2010-11-21,medium,2.7948,0.1164
001,2010-11-21,high,2.8191,0.1175
001,2010-11-22,low,3.7149,0.1548
001,2010-11-22,medium,3.7475,0.1561
001,2010-11-22,high,3.78,0.1575
001,2010-11-23,low,3.8799,0.1617
001,2010-11-23,medium,3.9143,0.1631
001,2010-11-23,high,3.9486,0.1645
001,2010-11-24,low,3.6928,0.1539
001,2010-11-24,medium,3.7255,0.1552
001,2010-11-24,high,3.7582,0.1566
001,2010-11-25,low,3.2548,0.1356
001,2010-11-25,medium,3.2833,0.1368
001,2010-11-25,high,3.3118,0.138
001,2010-11-26,low,3.6193,0.1508
001,2010-11-26,medium,3.6512,0.1521
001,2010-11-26,high,3.6831,0.1535
001,2010-11-27,low,2.5672,0.107
001,2010-11-27,medium,2.5899,0.1079
001,2010-11-27,high,2.6125,0.1089
001,2010-11-28,low,3.8042,0.1585
001,2010-11-28,medium,3.8371,0.1599
001,2010-11-28,high,3.87,0.1613
001,2010-11-29,low,4.1046,0.171
001,2010-11-29,medium,4.1403,0.1725
001,2010-11-29,high,4.176,0.174
001,2010-11-30,low,3.6072,0.1503
001,2010-11-30,medium,3.6387,0.1516
001,2010-11-30,high,3.6703,0.1529
001,2010-12-01,low,3.112,0.1297
001,2010-12-01,medium,3.1393,0.1308
001,2010-12-01,high,3.1667,0.1319
001,2010-12-02,low,3.6114,0.1505
001,2010-12-02,medium,3.6433,0.1518
001,2010-12-02,high,3.6753,0.1531
001,2010-12-03,low,3.2897,0.1371
001,2010-12-03,medium,3.3189,0.1383
001,2010-12-03,high,3.3482,0.1395
001,2010-12-04,low,2.8642,0.1193
001,2010-12-04,medium,2.8896,0.1204
001,2010-12-04,high,2.9149,0.1215
001,2010-12-05,low,2.7614,0.1151
001,2010-12-05,medium,2.7856,0.1161
001,2010-12-05,high,2.8097,0.1171
001,2010-12-06,low,3.1883,0.1328
001,2010-12-06,medium,3.2164,0.134
001,2010-12-06,high,3.2445,0.1352
001,2010-12-07,low,3.3218,0.1384
001,2010-12-07,medium,3.3508,0.1396
001,2010-12-07,high,3.3797,0.1408
001,2010-12-08,low,2.25,0.0937
001,2010-12-08,medium,2.2697,0.0946
001,2010-12-08,high,2.2894,0.0954
001,2010-12-09,low,4.4924,0.1872
001,2010-12-09,medium,4.5314,0.1888
001,2010-12-09,high,4.5705,0.1904
001,2010-12-10,low,3.0713,0.128
001,2010-12-10,medium,3.0985,0.1291
001,2010-12-10,high,3.1256,0.1302
001,2010-12-11,low,3.8396,0.16
001,2010-12-11,medium,3.8729,0.1614
001,2010-12-11,high,3.9062,0.1628
001,2010-12-12,low,3.2759,0.1365
001,2010-12-12,medium,3.3047,0.1377
001,2010-12-12,high,3.3335,0.1389
001,2010-12-13,low,3.7279,0.1553
001,2010-12-13,medium,3.761,0.1567
001,2010-12-13,high,3.7942,0.1581
001,2010-12-14,low,4.1885,0.1745
001,2010-12-14,medium,4.225,0.176
001,2010-12-14,high,4.2615,0.1776
001,2010-12-15,low,3.0474,0.127
001,2010-12-15,medium,3.074,0.1281
001,2010-12-15,high,3.1007,0.1292
001,2010-12-16,low,3.1291,0.1304
001,2010-12-16,medium,3.1564,0.1315
001,2010-12-16,high,3.1838,0.1327
001,2010-12-17,low,3.5146,0.1464
001,2010-12-17,medium,3.5453,0.1477
001,2010-12-17,high,3.576,0.149
001,2010-12-18,low,3.6659,0.1527
001,2010-12-18,medium,3.698,0.1541
001,2010-12-18,high,3.73,0.1554
001,2010-12-19,low,3.3263,0.1386
001,2010-12-19,medium,3.3556,0.1398
001,2010-12-19,high,3.385,0.141
001,2010-12-20,low,3.211,0.1338
001,2010-12-20,medium,3.239,0.135
001,2010-12-20,high,3.267,0.1361
001,2010-12-21,low,2.7238,0.1135
001,2010-12-21,medium,2.7473,0.1145
001,2010-12-21,high,2.7709,0.1155
001,2010-12-22,low,3.3086,0.1379
001,2010-12-22,medium,3.3374,0.1391
001,2010-12-22,high,3.3663,0.1403
001,2010-12-23,low,2.8395,0.1183
001,2010-12-23,medium,2.8644,0.1193
001,2010-12-23,high,2.8893,0.1204
001,2010-12-24,low,3.2358,0.1348
001,2010-12-24,medium,3.2644,0.136
001,2010-12-24,high,3.293,0.1372
001,2010-12-25,low,3.7334,0.1556
001,2010-12-25,medium,3.7663,0.1569
001,2010-12-25,high,3.7993,0.1583
001,2010-12-26,low,3.3834,0.141
001,2010-12-26,medium,3.4134,0.1422
001,2010-12-26,high,3.4434,0.1435
001,2010-12-27,low,3.4598,0.1442
001,2010-12-27,medium,3.4897,0.1454
001,2010-12-27,high,3.5195,0.1466
001,2010-12-28,low,2.6482,0.1103
001,2010-12-28,medium,2.6714,0.1113
001,2010-12-28,high,2.6945,0.1123
001,2010-12-29,low,3.5003,0.1458
001,2010-12-29,medium,3.5306,0.1471
001,2010-12-29,high,3.561,0.1484
001,2010-12-30,low,3.0182,0.1258
001,2010-12-30,medium,3.045,0.1269
001,2010-12-30,high,3.0718,0.128
001,2010-12-31,low,2.5268,0.1053
001,2010-12-31,medium,2.5486,0.1062
001,2010-12-31,high,2.5705,0.1071
001,2011-01-01,low,3.8878,0.162
001,2011-01-01,medium,3.9213,0.1634
001,2011-01-01,high,3.9548,0.1648
001,2011-01-02,low,3.2147,0.1339
001,2011-01-02,medium,3.2426,0.1351
001,2011-01-02,high,3.2705,0.1363
001,2011-01-03,low,3.3829,0.141
001,2011-01-03,medium,3.4119,0.1422
001,2011-01-03,high,3.4409,0.1434
001,2011-01-04,low,3.5357,0.1473
001,2011-01-04,medium,3.5663,0.1486
001,2011-01-04,high,3.5968,0.1499
001,2011-01-05,low,3.8846,0.1619
001,2011-01-05,medium,3.9179,0.1632
001,2011-01-05,high,3.9512,0.1646
001,2011-01-06,low,3.0332,0.1264
001,2011-01-06,medium,3.0595,0.1275
001,2011-01-06,high,3.0858,0.1286
001,2011-01-07,low,3.924,0.1635
001,2011-01-07,medium,3.9581,0.1649
001,2011-01-07,high,3.9923,0.1663
001,2011-01-08,low,3.2806,0.1367
001,2011-01-08,medium,3.3096,0.1379
001,2011-01-08,high,3.3385,0.1391
001,2011-01-09,low,3.0147,0.1256
001,2011-01-09,medium,3.0411,0.1267
001,2011-01-09,high,3.0674,0.1278
001,2011-01-10,low,3.4357,0.1432
001,2011-01-10,medium,3.4653,0.1444
001,2011-01-10,high,3.495,0.1456
001,2011-01-11,low,3.1431,0.131
001,2011-01-11,medium,3.1701,0.1321
001,2011-01-11,high,3.1972,0.1332
001,2011-01-12,low,3.33,0.1388
001,2011-01-12,medium,3.359,0.14
001,2011-01-12,high,3.388,0.1412
001,2011-01-13,low,4.0299,0.1679
001,2011-01-13,medium,4.0646,0.1694
001,2011-01-13,high,4.0992,0.1708
001,2011-01-14,low,2.602,0.1084
001,2011-01-14,medium,2.625,0.1094
001,2011-01-14,high,2.648,0.1103
001,2011-01-15,low,3.4031,0.1418
001,2011-01-15,medium,3.4329,0.143
001,2011-01-15,high,3.4627,0.1443
001,2011-01-16,low,3.4113,0.1421
001,2011-01-16,medium,3.4409,0.1434
001,2011-01-16,high,3.4705,0.1446
001,2011-01-17,low,3.3647,0.1402
001,2011-01-17,medium,3.3934,0.1414
001,2011-01-17,high,3.4221,0.1426
001,2011-01-18,low,3.2339,0.1347
001,2011-01-18,medium,3.2622,0.1359
001,2011-01-18,high,3.2904,0.1371
001,2011-01-19,low,3.7064,0.1544
001,2011-01-19,medium,3.7386,0.1558
001,2011-01-19,high,3.7708,0.1571
001,2011-01-20,low,3.1956,0.1332
001,2011-01-20,medium,3.2236,0.1343
001,2011-01-20,high,3.2516,0.1355
001,2011-01-21,low,2.3722,0.0988
001,2011-01-21,medium,2.3925,0.0997
001,2011-01-21,high,2.4129,0.1005
001,2011-01-22,low,2.9305,0.1221
001,2011-01-22,medium,2.9556,0.1232
001,2011-01-22,high,2.9808,0.1242
001,2011-01-23,low,3.3541,0.1398
001,2011-01-23,medium,3.3833,0.141
001,2011-01-23,high,3.4126,0.1422
001,2011-01-24,low,3.8352,0.1598
001,2011-01-24,medium,3.8686,0.1612
001,2011-01-24,high,3.9021,0.1626
001,2011-01-25,low,3.7544,0.1564
001,2011-01-25,medium,3.7867,0.1578
001,2011-01-25,high,3.819,0.1591
001,2011-01-26,low,2.7008,0.1125
001,2011-01-26,medium,2.7243,0.1135
001,2011-01-26,high,2.7478,0.1145
001,2011-01-27,low,3.7597,0.1567
001,2011-01-27,medium,3.7922,0.158
001,2011-01-27,high,3.8248,0.1594
001,2011-01-28,low,3.6022,0.1501
001,2011-01-28,medium,3.6334,0.1514
001,2011-01-28,high,3.6647,0.1527
001,2011-01-29,low,3.3641,0.1402
001,2011-01-29,medium,3.3933,0.1414
001,2011-01-29,high,3.4225,0.1426
001,2011-01-30,low,3.3925,0.1414
001,2011-01-30,medium,3.4219,0.1426
001,2011-01-30,high,3.4513,0.1438
001,2011-01-31,low,3.7819,0.1576
001,2011-01-31,medium,3.8149,0.159
001,2011-01-31,high,3.848,0.1603
001,2011-02-01,low,3.7493,0.1562
001,2011-02-01,medium,3.7816,0.1576
001,2011-02-01,high,3.8138,0.1589
001,2011-02-02,low,3.2772,0.1365
001,2011-02-02,medium,3.3054,0.1377
001,2011-02-02,high,3.3336,0.1389
001,2011-02-03,low,3.2112,0.1338
001,2011-02-03,medium,3.2394,0.135
001,2011-02-03,high,3.2675,0.1361
001,2011-02-04,low,3.6907,0.1538
001,2011-02-04,medium,3.7228,0.1551
001,2011-02-04,high,3.7549,0.1565
001,2011-02-05,low,4.3432,0.181
001,2011-02-05,medium,4.3808,0.1825
001,2011-02-05,high,4.4184,0.1841
001,2011-02-06,low,3.975,0.1656
001,2011-02-06,medium,4.0102,0.1671
001,2011-02-06,high,4.0454,0.1686
001,2011-02-07,low,3.9096,0.1629
001,2011-02-07,medium,3.9435,0.1643
001,2011-02-07,high,3.9774,0.1657
001,2011-02-08,low,3.2734,0.1364
001,2011-02-08,medium,3.3023,0.1376
001,2011-02-08,high,3.3312,0.1388
001,2011-02-09,low,3.4218,0.1426
001,2011-02-09,medium,3.4516,0.1438
001,2011-02-09,high,3.4814,0.1451
001,2011-02-10,low,3.8791,0.1616
001,2011-02-10,medium,3.9136,0.1631
001,2011-02-10,high,3.9482,0.1645
001,2011-02-11,low,3.9597,0.165
001,2011-02-11,medium,3.9948,0.1664
001,2011-02-11,high,4.0298,0.1679
001,2011-02-12,low,3.5147,0.1464
001,2011-02-12,medium,3.5451,0.1477
001,2011-02-12,high,3.5754,0.149
001,2011-02-13,low,3.6857,0.1536
001,2011-02-13,medium,3.7181,0.1549
001,2011-02-13,high,3.7505,0.1563
001,2011-02-14,low,3.4781,0.1449
001,2011-02-14,medium,3.5087,0.1462
001,2011-02-14,high,3.5394,0.1475
001,2011-02-15,low,3.5819,0.1492
001,2011-02-15,medium,3.6135,0.1506
001,2011-02-15,high,3.645,0.1519
001,2011-02-16,low,4.2012,0.1751
001,2011-02-16,medium,4.2375,0.1766
001,2011-02-16,high,4.2739,0.1781
001,2011-02-17,low,3.7312,0.1555
001,2011-02-17,medium,3.7639,0.1568
001,2011-02-17,high,3.7967,0.1582
001,2011-02-18,low,3.5547,0.1481
001,2011-02-18,medium,3.5858,0.1494
001,2011-02-18,high,3.6168,0.1507
001,2011-02-19,low,3.4224,0.1426
001,2011-02-19,medium,3.452,0.1438
001,2011-02-19,high,3.4816,0.1451
001,2011-02-20,low,3.8968,0.1624
001,2011-02-20,medium,3.9304,0.1638
001,2011-02-20,high,3.9641,0.1652
001,2011-02-21,low,3.8729,0.1614
001,2011-02-21,medium,3.9062,0.1628
001,2011-02-21,high,3.9396,0.1641
001,2011-02-22,low,4.4002,0.1833
001,2011-02-22,medium,4.4386,0.1849
001,2011-02-22,high,4.4771,0.1865
001,2011-02-23,low,3.6315,0.1513
001,2011-02-23,medium,3.6636,0.1527
001,2011-02-23,high,3.6958,0.154
001,2011-02-24,low,3.6074,0.1503
001,2011-02-24,medium,3.6395,0.1516
