day,community_energy_demand_kwh,water_energy_demand_kwh,total_demand_kwh,total_solar_kwh,total_wind_kwh,total_renewable_kwh,renewable_consumed_kwh,renewable_surplus_kwh,battery_charge_kwh,battery_discharge_kwh,grid_import_kwh,grid_export_kwh,generator_kwh,generator_excess_kwh,curtailed_kwh,deficit_kwh,battery_soc_kwh,battery_soc_fraction,battery_renewable_fraction,generator_fuel_liters,generator_runtime_hours,grid_import_cost,grid_export_revenue,generator_fuel_cost,total_energy_cost,self_sufficiency_ratio,self_consumption_ratio,renewable_fraction,policy_strategy,policy_grid_mode,policy_deficit,grid_import_cap_used_kwh,grid_export_cap_used_kwh,grid_monthly_import_cap_kwh,grid_monthly_export_cap_kwh
2018-01-29,585.58,10.301,595.881,697.251,217.72,914.971,595.881,319.09,0.0,0.0,0.0,319.09,0.0,0.0,0.0,0.0,800.0,0.8,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.651,1.0,minimize_generator,full_grid,False,0.0,5784.236,5000,inf
2018-01-30,588.005,10.225,598.23,710.757,145.04,855.797,598.23,257.567,0.0,0.0,0.0,257.567,0.0,0.0,0.0,0.0,800.0,0.8,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.699,1.0,minimize_generator,full_grid,False,0.0,6041.803,5000,inf
2018-01-31,584.66,10.006,594.666,701.862,114.92,816.782,594.666,222.116,0.0,0.0,0.0,222.116,0.0,0.0,0.0,0.0,800.0,0.8,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.728,1.0,minimize_generator,full_grid,False,0.0,6263.918,5000,inf
2018-02-01,572.315,10.236,582.551,699.121,160.44,859.561,582.551,277.01,0.0,0.0,0.0,277.01,0.0,0.0,0.0,0.0,800.0,0.8,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.678,1.0,minimize_generator,full_grid,False,0.0,277.01,5000,inf
2018-02-02,588.005,10.339,598.344,688.63,63.16,751.79,598.344,153.446,0.0,0.0,0.0,153.446,0.0,0.0,0.0,0.0,800.0,0.8,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.796,1.0,minimize_generator,full_grid,False,0.0,430.456,5000,inf
2018-02-03,572.315,9.568,581.883,714.013,18.08,732.093,581.883,150.21,0.0,0.0,0.0,150.21,0.0,0.0,0.0,0.0,800.0,0.8,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.795,1.0,minimize_generator,full_grid,False,0.0,580.666,5000,inf
2018-02-04,586.885,9.568,596.453,716.386,20.56,736.946,596.453,140.493,0.0,0.0,0.0,140.493,0.0,0.0,0.0,0.0,800.0,0.8,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.809,1.0,minimize_generator,full_grid,False,0.0,721.159,5000,inf
2018-02-05,582.235,8.374,590.609,717.611,0.4,718.011,590.609,127.402,0.0,0.0,0.0,127.402,0.0,0.0,0.0,0.0,800.0,0.8,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.823,1.0,minimize_generator,full_grid,False,0.0,848.56,5000,inf
2018-02-06,661.54,9.897,671.437,690.763,20.56,711.323,671.437,39.886,0.0,0.0,0.0,39.886,0.0,0.0,0.0,0.0,800.0,0.8,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.944,1.0,minimize_generator,full_grid,False,0.0,888.446,5000,inf
2018-02-07,657.61,11.839,669.449,654.769,24.64,679.409,669.449,9.96,0.0,0.0,0.0,9.96,0.0,0.0,0.0,0.0,800.0,0.8,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.985,1.0,minimize_generator,full_grid,False,0.0,898.406,5000,inf
2018-02-08,588.005,9.242,597.247,666.171,2.44,668.611,597.247,71.364,0.0,0.0,0.0,71.364,0.0,0.0,0.0,0.0,800.0,0.8,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.893,1.0,minimize_generator,full_grid,False,0.0,969.77,5000,inf
2018-02-09,659.3,9.315,668.615,596.637,3.12,599.757,599.757,0.0,0.0,68.858,0.0,0.0,0.0,0.0,0.0,0.0,727.518,0.728,0.979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.998,minimize_generator,full_grid,False,0.0,969.77,5000,inf
2018-02-10,584.66,11.213,595.873,615.754,81.8,697.554,595.873,101.681,76.297,0.0,0.0,25.384,0.0,0.0,0.0,0.0,800.0,0.8,0.981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.964,1.0,minimize_generator,full_grid,False,0.0,995.154,5000,inf
2018-02-11,656.865,10.971,667.836,567.985,145.04,713.025,667.836,45.189,0.0,0.0,0.0,45.189,0.0,0.0,0.0,0.0,800.0,0.8,0.981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.937,1.0,minimize_generator,full_grid,False,0.0,1040.343,5000,inf
2018-02-12,588.95,9.491,598.441,499.437,82.52,581.957,581.957,0.0,0.0,16.484,0.0,0.0,0.0,0.0,0.0,0.0,782.649,0.783,0.981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.999,minimize_generator,full_grid,False,0.0,1040.343,5000,inf
2018-02-13,589.31,11.24,600.55,634.605,482.6,1117.205,600.55,516.655,18.264,0.0,0.0,498.39,0.0,0.0,0.0,0.0,800.0,0.8,0.981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.554,1.0,minimize_generator,full_grid,False,0.0,1538.733,5000,inf
2018-02-14,660.035,11.228,671.263,779.764,114.92,894.684,671.263,223.421,0.0,0.0,0.0,223.421,0.0,0.0,0.0,0.0,800.0,0.8,0.981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,minimize_generator,full_grid,False,0.0,1762.155,5000,inf
2018-02-15,658.17,332.357,990.527,469.603,135.32,604.923,604.923,0.0,0.0,385.604,0.0,0.0,0.0,0.0,0.0,0.0,394.101,0.394,0.981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.993,minimize_generator,full_grid,False,0.0,1762.155,5000,inf
2018-02-16,656.69,362.861,1019.551,569.054,91.28,660.334,660.334,0.0,0.0,184.396,174.821,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.981,0.0,0.0,13.712,0.0,0.0,13.712,0.829,1.0,0.825,minimize_generator,full_grid,False,174.821,1762.155,5000,inf
2018-02-17,582.795,385.166,967.961,640.539,380.24,1020.779,967.961,52.818,52.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.177,0.25,0.985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,174.821,1762.155,5000,inf
2018-02-18,585.58,446.449,1032.029,730.436,310.68,1041.116,1032.029,9.087,9.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.81,0.259,0.986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,174.821,1762.155,5000,inf
2018-02-19,588.95,367.031,955.981,650.217,29.56,679.777,679.777,0.0,0.0,55.869,220.335,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,17.21,0.0,0.0,17.21,0.77,1.0,0.769,minimize_generator,full_grid,False,395.156,1762.155,5000,inf
2018-02-20,656.69,384.646,1041.336,593.656,28.36,622.016,622.016,0.0,0.0,0.0,419.32,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,32.824,0.0,0.0,32.824,0.597,1.0,0.597,minimize_generator,full_grid,False,814.476,1762.155,5000,inf
2018-02-21,585.395,399.646,985.041,673.549,9.76,683.309,683.309,0.0,0.0,0.0,301.732,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,23.491,0.0,0.0,23.491,0.694,1.0,0.694,minimize_generator,full_grid,False,1116.208,1762.155,5000,inf
2018-02-22,666.03,371.48,1037.51,559.052,22.2,581.252,581.252,0.0,0.0,0.0,456.258,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,35.776,0.0,0.0,35.776,0.56,1.0,0.56,minimize_generator,full_grid,False,1572.466,1762.155,5000,inf
2018-02-23,662.86,338.586,1001.446,508.197,5.52,513.717,513.717,0.0,0.0,0.0,487.729,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,38.357,0.0,0.0,38.357,0.513,1.0,0.513,minimize_generator,full_grid,False,2060.194,1762.155,5000,inf
2018-02-24,659.3,508.535,1167.835,820.766,292.68,1113.446,1113.446,0.0,0.0,0.0,54.389,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,4.215,0.0,0.0,4.215,0.953,1.0,0.953,minimize_generator,full_grid,False,2114.583,1762.155,5000,inf
2018-02-25,657.61,458.781,1116.391,730.687,14.72,745.407,745.407,0.0,0.0,0.0,370.984,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,28.86,0.0,0.0,28.86,0.668,1.0,0.668,minimize_generator,full_grid,False,2485.566,1762.155,5000,inf
2018-02-26,656.69,493.363,1150.053,775.929,64.4,840.329,840.329,0.0,0.0,0.0,309.724,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,24.029,0.0,0.0,24.029,0.731,1.0,0.731,minimize_generator,full_grid,False,2795.29,1762.155,5000,inf
2018-02-27,587.445,474.3,1061.745,673.731,216.76,890.491,890.491,0.0,0.0,0.0,171.254,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,13.25,0.0,0.0,13.25,0.839,1.0,0.839,minimize_generator,full_grid,False,2966.544,1762.155,5000,inf
2018-02-28,658.17,500.102,1158.272,849.298,199.68,1048.978,1048.978,0.0,0.0,0.0,109.294,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,8.476,0.0,0.0,8.476,0.906,1.0,0.906,minimize_generator,full_grid,False,3075.838,1762.155,5000,inf
2018-03-01,659.115,605.783,1264.898,845.987,226.28,1072.267,1072.267,0.0,0.0,0.0,192.631,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,14.649,0.0,0.0,14.649,0.848,1.0,0.848,minimize_generator,full_grid,False,192.631,0.0,5000,inf
2018-03-02,586.885,525.999,1112.884,857.281,58.32,915.601,915.601,0.0,0.0,0.0,197.283,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,15.017,0.0,0.0,15.017,0.823,1.0,0.823,minimize_generator,full_grid,False,389.915,0.0,5000,inf
2018-03-03,659.86,497.917,1157.777,833.195,9.36,842.555,842.555,0.0,0.0,0.0,315.222,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,24.15,0.0,0.0,24.15,0.728,1.0,0.728,minimize_generator,full_grid,False,705.136,0.0,5000,inf
2018-03-04,658.38,532.319,1190.699,870.372,8.96,879.332,879.332,0.0,0.0,0.0,311.367,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,23.793,0.0,0.0,23.793,0.739,1.0,0.739,minimize_generator,full_grid,False,1016.503,0.0,5000,inf
2018-03-05,585.22,584.09,1169.31,866.805,24.28,891.085,891.085,0.0,0.0,0.0,278.225,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,21.091,0.0,0.0,21.091,0.762,1.0,0.762,minimize_generator,full_grid,False,1294.728,0.0,5000,inf
2018-03-06,589.31,653.071,1242.381,855.202,89.04,944.242,944.242,0.0,0.0,0.0,298.139,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,22.51,0.0,0.0,22.51,0.76,1.0,0.76,minimize_generator,full_grid,False,1592.867,0.0,5000,inf
2018-03-07,657.995,594.764,1252.759,879.278,42.04,921.318,921.318,0.0,0.0,0.0,331.441,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,25.22,0.0,0.0,25.22,0.735,1.0,0.735,minimize_generator,full_grid,False,1924.308,0.0,5000,inf
2018-03-08,730.37,645.147,1375.517,898.145,40.56,938.705,938.705,0.0,0.0,0.0,436.812,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.986,0.0,0.0,33.267,0.0,0.0,33.267,0.682,1.0,0.682,minimize_generator,full_grid,False,2361.12,0.0,5000,inf
2018-03-09,662.11,642.098,1304.208,907.451,420.8,1328.251,1304.208,24.043,24.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.841,0.223,0.987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,2361.12,0.0,5000,inf
2018-03-10,588.565,640.21,1228.775,911.295,366.76,1278.055,1228.775,49.28,49.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.657,0.27,0.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,2361.12,0.0,5000,inf
2018-03-11,662.86,621.762,1284.622,936.548,357.0,1293.548,1284.622,8.926,8.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.137,0.278,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,2361.12,0.0,5000,inf
2018-03-12,588.18,631.074,1219.254,957.324,208.2,1165.524,1165.524,0.0,0.0,53.73,0.0,0.0,0.0,0.0,0.0,0.0,221.579,0.222,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,2361.12,0.0,5000,inf
2018-03-13,665.47,655.356,1320.826,965.644,220.56,1186.204,1186.204,0.0,0.0,20.5,114.121,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.99,0.0,0.0,8.655,0.0,0.0,8.655,0.914,1.0,0.913,minimize_generator,full_grid,False,2475.241,0.0,5000,inf
2018-03-14,659.675,633.312,1292.987,950.565,98.88,1049.445,1049.445,0.0,0.0,0.0,243.542,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.99,0.0,0.0,18.489,0.0,0.0,18.489,0.812,1.0,0.812,minimize_generator,full_grid,False,2718.784,0.0,5000,inf
2018-03-15,661.34,683.94,1345.28,885.447,366.76,1252.207,1252.207,0.0,0.0,0.0,93.073,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.99,0.0,0.0,7.046,0.0,0.0,7.046,0.931,1.0,0.931,minimize_generator,full_grid,False,2811.857,0.0,5000,inf
2018-03-16,730.37,657.105,1387.475,943.059,333.44,1276.499,1276.499,0.0,0.0,0.0,110.976,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.99,0.0,0.0,8.446,0.0,0.0,8.446,0.92,1.0,0.92,minimize_generator,full_grid,False,2922.833,0.0,5000,inf
2018-03-17,657.435,642.953,1300.388,996.591,131.84,1128.431,1128.431,0.0,0.0,0.0,171.957,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.99,0.0,0.0,13.045,0.0,0.0,13.045,0.868,1.0,0.868,minimize_generator,full_grid,False,3094.79,0.0,5000,inf
2018-03-18,657.25,649.531,1306.781,972.779,32.44,1005.219,1005.219,0.0,0.0,0.0,301.562,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.99,0.0,0.0,22.869,0.0,0.0,22.869,0.769,1.0,0.769,minimize_generator,full_grid,False,3396.352,0.0,5000,inf
2018-03-19,660.595,725.205,1385.8,991.512,70.2,1061.712,1061.712,0.0,0.0,0.0,324.088,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.99,0.0,0.0,24.478,0.0,0.0,24.478,0.766,1.0,0.766,minimize_generator,full_grid,False,3720.439,0.0,5000,inf
2018-03-20,730.37,696.421,1426.791,965.613,46.6,1012.213,1012.213,0.0,0.0,0.0,414.578,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.99,0.0,0.0,31.482,0.0,0.0,31.482,0.709,1.0,0.709,minimize_generator,full_grid,False,4135.017,0.0,5000,inf
2018-03-21,657.61,738.644,1396.254,973.473,50.88,1024.353,1024.353,0.0,0.0,0.0,371.901,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.99,0.0,0.0,28.065,0.0,0.0,28.065,0.734,1.0,0.734,minimize_generator,full_grid,False,4506.918,0.0,5000,inf
2018-03-22,586.315,710.855,1297.17,916.599,6.44,923.039,923.039,0.0,0.0,0.0,374.131,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.99,0.0,0.0,28.151,0.0,0.0,28.151,0.712,1.0,0.712,minimize_generator,full_grid,False,4881.049,0.0,5000,inf
2018-03-23,662.685,752.318,1415.003,833.177,192.12,1025.297,1025.297,0.0,0.0,0.0,118.951,0.0,270.755,0.0,0.0,0.0,200.0,0.2,0.99,162.453,18.05,8.973,0.0,72.682,81.654,0.916,1.0,0.725,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-03-24,729.625,667.023,1396.648,748.012,483.6,1231.612,1231.612,0.0,0.0,0.0,0.0,0.0,165.036,0.0,0.0,0.0,200.0,0.2,0.99,99.022,11.002,0.0,0.0,44.302,44.302,1.0,1.0,0.882,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-03-25,732.435,779.114,1511.549,820.347,408.76,1229.107,1229.107,0.0,0.0,0.0,0.0,0.0,282.442,0.0,0.0,0.0,200.0,0.2,0.99,169.465,18.829,0.0,0.0,75.819,75.819,1.0,1.0,0.813,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-03-26,663.43,763.591,1427.021,851.679,93.52,945.199,945.199,0.0,0.0,0.0,0.0,0.0,481.822,0.0,0.0,0.0,200.0,0.2,0.99,240.364,24.0,0.0,0.0,107.539,107.539,1.0,1.0,0.662,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-03-27,663.99,561.532,1225.522,478.165,52.0,530.165,530.165,0.0,0.0,0.0,0.0,0.0,695.357,0.0,0.0,0.0,200.0,0.2,0.99,283.071,24.0,0.0,0.0,126.646,126.646,1.0,1.0,0.433,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-03-28,733.18,750.401,1483.581,841.773,263.12,1104.893,1104.893,0.0,0.0,0.0,0.0,0.0,378.688,0.0,0.0,0.0,200.0,0.2,0.99,219.738,24.0,0.0,0.0,98.311,98.311,1.0,1.0,0.745,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-03-29,658.73,596.71,1255.44,788.606,553.16,1341.766,1255.44,86.326,86.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.01,0.282,0.993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-03-30,664.935,613.93,1278.865,1046.287,430.32,1476.607,1278.865,197.742,197.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.865,0.47,0.996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-03-31,730.57,257.193,987.763,1051.763,162.28,1214.043,987.763,226.28,226.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.83,0.685,0.997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-01,731.7,926.981,1658.681,933.629,209.16,1142.789,1142.789,0.0,0.0,460.589,55.303,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.997,0.0,0.0,4.42,0.0,0.0,4.42,0.967,1.0,0.966,minimize_generator,full_grid,False,55.303,0.0,5000,inf
2018-04-02,665.47,1016.74,1682.21,983.14,222.48,1205.62,1205.62,0.0,0.0,0.0,476.59,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.997,0.0,0.0,37.825,0.0,0.0,37.825,0.717,1.0,0.717,minimize_generator,full_grid,False,531.893,0.0,5000,inf
2018-04-03,730.755,964.34,1695.095,938.559,400.76,1339.319,1339.319,0.0,0.0,0.0,355.776,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.997,0.0,0.0,28.392,0.0,0.0,28.392,0.79,1.0,0.79,minimize_generator,full_grid,False,887.669,0.0,5000,inf
2018-04-04,658.38,976.721,1635.101,945.468,203.48,1148.948,1148.948,0.0,0.0,0.0,486.153,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.997,0.0,0.0,38.626,0.0,0.0,38.626,0.703,1.0,0.703,minimize_generator,full_grid,False,1373.823,0.0,5000,inf
2018-04-05,665.855,864.866,1530.721,749.755,132.72,882.475,882.475,0.0,0.0,0.0,648.246,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.997,0.0,0.0,51.763,0.0,0.0,51.763,0.577,1.0,0.577,minimize_generator,full_grid,False,2022.069,0.0,5000,inf
2018-04-06,733.355,973.084,1706.439,955.989,108.4,1064.389,1064.389,0.0,0.0,0.0,642.05,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.997,0.0,0.0,51.227,0.0,0.0,51.227,0.624,1.0,0.624,minimize_generator,full_grid,False,2664.119,0.0,5000,inf
2018-04-07,665.295,989.722,1655.017,972.89,32.84,1005.73,1005.73,0.0,0.0,0.0,649.287,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.997,0.0,0.0,51.582,0.0,0.0,51.582,0.608,1.0,0.608,minimize_generator,full_grid,False,3313.406,0.0,5000,inf
2018-04-08,732.435,1031.769,1764.204,1039.724,400.76,1440.484,1440.484,0.0,0.0,0.0,323.72,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.997,0.0,0.0,25.77,0.0,0.0,25.77,0.817,1.0,0.817,minimize_generator,full_grid,False,3637.126,0.0,5000,inf
2018-04-09,734.3,1000.553,1734.853,1076.28,414.48,1490.76,1490.76,0.0,0.0,0.0,244.093,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.997,0.0,0.0,19.456,0.0,0.0,19.456,0.859,1.0,0.859,minimize_generator,full_grid,False,3881.219,0.0,5000,inf
2018-04-10,731.7,946.484,1678.184,1074.84,352.04,1426.88,1426.88,0.0,0.0,0.0,251.304,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.997,0.0,0.0,20.07,0.0,0.0,20.07,0.85,1.0,0.85,minimize_generator,full_grid,False,4132.523,0.0,5000,inf
2018-04-11,733.925,909.12,1643.045,1014.252,215.8,1230.052,1230.052,0.0,0.0,0.0,412.993,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.997,0.0,0.0,33.037,0.0,0.0,33.037,0.749,1.0,0.749,minimize_generator,full_grid,False,4545.517,0.0,5000,inf
2018-04-12,730.01,825.739,1555.749,933.474,32.0,965.474,965.474,0.0,0.0,0.0,454.483,0.0,135.792,0.0,0.0,0.0,200.0,0.2,0.997,81.475,9.053,36.482,0.0,38.595,75.077,0.708,1.0,0.621,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-13,733.18,822.792,1555.972,918.872,25.72,944.592,944.592,0.0,0.0,0.0,0.0,0.0,611.38,0.0,0.0,0.0,200.0,0.2,0.997,266.276,24.0,0.0,0.0,126.135,126.135,1.0,1.0,0.607,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-14,736.525,962.901,1699.426,1046.257,222.48,1268.737,1268.737,0.0,0.0,0.0,0.0,0.0,430.689,0.0,0.0,0.0,200.0,0.2,0.997,230.138,24.0,0.0,0.0,109.016,109.016,1.0,1.0,0.747,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-15,735.045,983.945,1718.99,1104.365,268.72,1373.085,1373.085,0.0,0.0,0.0,0.0,0.0,345.905,0.0,0.0,0.0,200.0,0.2,0.997,207.543,23.06,0.0,0.0,98.313,98.313,1.0,1.0,0.799,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-16,732.62,859.832,1592.452,1105.064,168.72,1273.784,1273.784,0.0,0.0,0.0,0.0,0.0,318.668,0.0,0.0,0.0,200.0,0.2,0.997,191.201,21.245,0.0,0.0,90.572,90.572,1.0,1.0,0.8,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-17,735.99,665.077,1401.067,1035.595,28.76,1064.355,1064.355,0.0,0.0,0.0,0.0,0.0,336.712,0.0,0.0,0.0,200.0,0.2,0.997,202.027,22.447,0.0,0.0,95.7,95.7,1.0,1.0,0.76,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-18,738.215,662.56,1400.775,1071.536,16.6,1088.136,1088.136,0.0,0.0,0.0,0.0,0.0,312.639,0.0,0.0,0.0,200.0,0.2,0.997,187.584,20.843,0.0,0.0,88.858,88.858,1.0,1.0,0.777,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-19,665.11,696.392,1361.502,1055.851,410.2,1466.051,1361.502,104.549,104.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.322,0.299,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-20,811.42,588.397,1399.817,1048.69,269.64,1318.33,1318.33,0.0,0.0,81.487,0.0,0.0,0.0,0.0,0.0,0.0,213.546,0.214,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-21,735.22,451.079,1186.299,918.578,74.84,993.418,993.418,0.0,0.0,12.869,0.0,0.0,180.012,0.0,0.0,0.0,200.0,0.2,0.998,108.007,12.001,0.0,0.0,51.163,51.163,1.0,1.0,0.848,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-22,738.39,334.647,1073.037,1052.256,527.6,1579.856,1073.037,506.819,506.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.478,0.681,0.999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-23,812.54,348.361,1160.901,1152.445,125.84,1278.285,1160.901,117.384,117.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.993,0.793,0.999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2018-04-24,732.235,272.74,1004.975,1126.359,246.16,1372.519,1004.975,367.544,7.376,0.0,0.0,360.168,0.0,0.0,0.0,0.0,800.0,0.8,0.999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.738,1.0,minimize_generator,full_grid,False,5000.0,360.168,5000,inf
2018-04-25,735.045,154.361,889.406,910.434,406.6,1317.034,889.406,427.628,0.0,0.0,0.0,427.628,0.0,0.0,0.0,0.0,800.0,0.8,0.999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.675,1.0,minimize_generator,full_grid,False,5000.0,787.796,5000,inf
2018-04-26,736.91,130.805,867.715,702.957,381.8,1084.757,867.715,217.042,0.0,0.0,0.0,217.042,0.0,0.0,0.0,0.0,800.0,0.8,0.999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,minimize_generator,full_grid,False,5000.0,1004.838,5000,inf
2018-04-27,735.43,143.377,878.807,1047.085,300.84,1347.925,878.807,469.118,0.0,0.0,0.0,469.118,0.0,0.0,0.0,0.0,800.0,0.8,0.999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.652,1.0,minimize_generator,full_grid,False,5000.0,1473.956,5000,inf
2018-04-28,816.07,92.63,908.7,1085.181,83.24,1168.421,908.7,259.721,0.0,0.0,0.0,259.721,0.0,0.0,0.0,0.0,800.0,0.8,0.999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.778,1.0,minimize_generator,full_grid,False,5000.0,1733.677,5000,inf
