# SOURCE: Computed from weather data using Weibull-integrated power curve model
# DATE: 2026-02-06
# DESCRIPTION: Normalized daily wind power output per kW of rated capacity for turbine variants (small 10kW, medium 25kW, large 50kW)
# UNITS: date=YYYY-MM-DD, turbine_variant=text, kwh_per_kw_per_day=kWh/kW/day, capacity_factor=dimensionless(0-1)
# LOGIC: Power curve model with cut-in/rated/cut-out speeds integrated over Weibull (Rayleigh, k=2) wind speed distribution. Below cut-in: 0. Cut-in to rated: cubic relationship. Rated to cut-out: full power. Above cut-out: 0. Wind shear correction applied (alpha=0.17) to scale from 10m measurement height to hub height. Weibull scale parameter derived from hub-height daily average wind speed.
# DEPENDENCIES: data/precomputed/weather/daily_weather_scenario_001-toy.csv, settings/data_registry.yaml (equipment.wind_turbines)
# ASSUMPTIONS: Turbines designed for low-wind sites (IEC Class III/IV). Small turbine (10kW): cut-in 2.5 m/s, rated 11.0 m/s, cut-out 25.0 m/s, hub 30m. Medium turbine (25kW): cut-in 3.2 m/s, rated 11.0 m/s, cut-out 25.0 m/s, hub 30m. Large turbine (50kW): cut-in 3.5 m/s, rated 10.0 m/s, cut-out 25.0 m/s, hub 37m. Wind at measurement height (10m) scaled to hub height using power law (alpha=0.17). Hourly wind speeds follow Rayleigh distribution (Weibull k=2).
weather_scenario_id,date,turbine_variant,kwh_per_kw_per_day,capacity_factor
001,2010-07-19,small,0.4437,0.0185
001,2010-07-19,medium,0.313,0.013
001,2010-07-19,large,0.503,0.021
001,2010-07-20,small,1.2597,0.0525
001,2010-07-20,medium,1.026,0.0428
001,2010-07-20,large,1.6087,0.067
001,2010-07-21,small,0.6198,0.0258
001,2010-07-21,medium,0.4599,0.0192
001,2010-07-21,large,0.7391,0.0308
001,2010-07-22,small,0.3574,0.0149
001,2010-07-22,medium,0.2435,0.0101
001,2010-07-22,large,0.3899,0.0162
001,2010-07-23,small,9.4376,0.3932
001,2010-07-23,medium,9.0758,0.3782
001,2010-07-23,large,10.9349,0.4556
001,2010-07-24,small,2.6788,0.1116
001,2010-07-24,medium,2.3597,0.0983
001,2010-07-24,large,3.456,0.144
001,2010-07-25,small,0.4734,0.0197
001,2010-07-25,medium,0.3373,0.0141
001,2010-07-25,large,0.5423,0.0226
001,2010-07-26,small,0.6271,0.0261
001,2010-07-26,medium,0.4661,0.0194
001,2010-07-26,large,0.749,0.0312
001,2010-07-27,small,0.2318,0.0097
001,2010-07-27,medium,0.1466,0.0061
001,2010-07-27,large,0.2316,0.0097
001,2010-07-28,small,1.5352,0.064
001,2010-07-28,medium,1.2791,0.0533
001,2010-07-28,large,1.9781,0.0824
001,2010-07-29,small,1.3876,0.0578
001,2010-07-29,medium,1.1431,0.0476
001,2010-07-29,large,1.7809,0.0742
001,2010-07-30,small,0.3624,0.0151
001,2010-07-30,medium,0.2475,0.0103
001,2010-07-30,large,0.3964,0.0165
001,2010-07-31,small,0.243,0.0101
001,2010-07-31,medium,0.155,0.0065
001,2010-07-31,large,0.2454,0.0102
001,2010-08-01,small,0.5842,0.0243
001,2010-08-01,medium,0.4297,0.0179
001,2010-08-01,large,0.691,0.0288
001,2010-08-02,small,0.4794,0.02
001,2010-08-02,medium,0.3423,0.0143
001,2010-08-02,large,0.5504,0.0229
001,2010-08-03,small,8.981,0.3742
001,2010-08-03,medium,8.6141,0.3589
001,2010-08-03,large,10.4761,0.4365
001,2010-08-04,small,2.2496,0.0937
001,2010-08-04,medium,1.9497,0.0812
001,2010-08-04,large,2.9118,0.1213
001,2010-08-05,small,2.3734,0.0989
001,2010-08-05,medium,2.0676,0.0861
001,2010-08-05,large,3.07,0.1279
001,2010-08-06,small,0.4209,0.0175
001,2010-08-06,medium,0.2945,0.0123
001,2010-08-06,large,0.4729,0.0197
001,2010-08-07,small,0.711,0.0296
001,2010-08-07,medium,0.538,0.0224
001,2010-08-07,large,0.863,0.036
001,2010-08-08,small,1.3054,0.0544
001,2010-08-08,medium,1.0677,0.0445
001,2010-08-08,large,1.6704,0.0696
001,2010-08-09,small,0.6054,0.0252
001,2010-08-09,medium,0.4476,0.0187
001,2010-08-09,large,0.7196,0.03
001,2010-08-10,small,1.226,0.0511
001,2010-08-10,medium,0.9954,0.0415
001,2010-08-10,large,1.5633,0.0651
001,2010-08-11,small,0.9469,0.0395
001,2010-08-11,medium,0.7446,0.031
001,2010-08-11,large,1.1845,0.0494
001,2010-08-12,small,0.7433,0.031
001,2010-08-12,medium,0.5658,0.0236
001,2010-08-12,large,0.9069,0.0378
001,2010-08-13,small,0.2209,0.0092
001,2010-08-13,medium,0.1385,0.0058
001,2010-08-13,large,0.2184,0.0091
001,2010-08-14,small,2.2496,0.0937
001,2010-08-14,medium,1.9497,0.0812
001,2010-08-14,large,2.9118,0.1213
001,2010-08-15,small,0.5235,0.0218
001,2010-08-15,medium,0.3789,0.0158
001,2010-08-15,large,0.6094,0.0254
001,2010-08-16,small,0.4856,0.0202
001,2010-08-16,medium,0.3474,0.0145
001,2010-08-16,large,0.5586,0.0233
001,2010-08-17,small,7.3864,0.3078
001,2010-08-17,medium,7.0081,0.292
001,2010-08-17,large,8.8299,0.3679
001,2010-08-18,small,0.4437,0.0185
001,2010-08-18,medium,0.313,0.013
001,2010-08-18,large,0.503,0.021
001,2010-08-19,small,0.1629,0.0068
001,2010-08-19,medium,0.0965,0.004
001,2010-08-19,large,0.1502,0.0063
001,2010-08-20,small,0.3574,0.0149
001,2010-08-20,medium,0.2435,0.0101
001,2010-08-20,large,0.3899,0.0162
001,2010-08-21,small,1.317,0.0549
001,2010-08-21,medium,1.0783,0.0449
001,2010-08-21,large,1.6859,0.0702
001,2010-08-22,small,0.4734,0.0197
001,2010-08-22,medium,0.3373,0.0141
001,2010-08-22,large,0.5423,0.0226
001,2010-08-23,small,0.8908,0.0371
001,2010-08-23,medium,0.6949,0.029
001,2010-08-23,large,1.108,0.0462
001,2010-08-24,small,0.1436,0.006
001,2010-08-24,medium,0.0831,0.0035
001,2010-08-24,large,0.1284,0.0054
001,2010-08-25,small,0.7849,0.0327
001,2010-08-25,medium,0.602,0.0251
001,2010-08-25,large,0.9636,0.0402
001,2010-08-26,small,0.7934,0.0331
001,2010-08-26,medium,0.6094,0.0254
001,2010-08-26,large,0.9752,0.0406
001,2010-08-27,small,1.0151,0.0423
001,2010-08-27,medium,0.8053,0.0336
001,2010-08-27,large,1.2773,0.0532
001,2010-08-28,small,1.6121,0.0672
001,2010-08-28,medium,1.3503,0.0563
001,2010-08-28,large,2.0803,0.0867
001,2010-08-29,small,0.2138,0.0089
001,2010-08-29,medium,0.1333,0.0056
001,2010-08-29,large,0.2099,0.0087
001,2010-08-30,small,0.1747,0.0073
001,2010-08-30,medium,0.1049,0.0044
001,2010-08-30,large,0.1638,0.0068
001,2010-08-31,small,0.6125,0.0255
001,2010-08-31,medium,0.4537,0.0189
001,2010-08-31,large,0.7294,0.0304
001,2010-09-01,small,0.3378,0.0141
001,2010-09-01,medium,0.228,0.0095
001,2010-09-01,large,0.3646,0.0152
001,2010-09-02,small,0.9758,0.0407
001,2010-09-02,medium,0.7702,0.0321
001,2010-09-02,large,1.2238,0.051
001,2010-09-03,small,0.2627,0.0109
001,2010-09-03,medium,0.1699,0.0071
001,2010-09-03,large,0.2696,0.0112
001,2010-09-04,small,0.3235,0.0135
001,2010-09-04,medium,0.2168,0.009
001,2010-09-04,large,0.3463,0.0144
001,2010-09-05,small,0.8019,0.0334
001,2010-09-05,medium,0.6169,0.0257
001,2010-09-05,large,0.9869,0.0411
001,2010-09-06,small,0.3989,0.0166
001,2010-09-06,medium,0.2767,0.0115
001,2010-09-06,large,0.444,0.0185
001,2010-09-07,small,0.2138,0.0089
001,2010-09-07,medium,0.1333,0.0056
001,2010-09-07,large,0.2099,0.0087
001,2010-09-08,small,1.6909,0.0705
001,2010-09-08,medium,1.4237,0.0593
001,2010-09-08,large,2.1846,0.091
001,2010-09-09,small,2.2191,0.0925
001,2010-09-09,medium,1.9208,0.08
001,2010-09-09,large,2.8726,0.1197
001,2010-09-10,small,0.9758,0.0407
001,2010-09-10,medium,0.7702,0.0321
001,2010-09-10,large,1.2238,0.051
001,2010-09-11,small,0.9953,0.0415
001,2010-09-11,medium,0.7876,0.0328
001,2010-09-11,large,1.2504,0.0521
001,2010-09-12,small,0.3574,0.0149
001,2010-09-12,medium,0.2435,0.0101
001,2010-09-12,large,0.3899,0.0162
001,2010-09-13,small,0.2002,0.0083
001,2010-09-13,medium,0.1233,0.0051
001,2010-09-13,large,0.1936,0.0081
001,2010-09-14,small,0.3282,0.0137
001,2010-09-14,medium,0.2205,0.0092
001,2010-09-14,large,0.3523,0.0147
001,2010-09-15,small,0.5982,0.0249
001,2010-09-15,medium,0.4416,0.0184
001,2010-09-15,large,0.71,0.0296
001,2010-09-16,small,0.3143,0.0131
001,2010-09-16,medium,0.2096,0.0087
001,2010-09-16,large,0.3346,0.0139
001,2010-09-17,small,0.2035,0.0085
001,2010-09-17,medium,0.1257,0.0052
001,2010-09-17,large,0.1976,0.0082
001,2010-09-18,small,0.1436,0.006
001,2010-09-18,medium,0.0831,0.0035
001,2010-09-18,large,0.1284,0.0054
001,2010-09-19,small,0.3726,0.0155
001,2010-09-19,medium,0.2556,0.0107
001,2010-09-19,large,0.4096,0.0171
001,2010-09-20,small,0.141,0.0059
001,2010-09-20,medium,0.0813,0.0034
001,2010-09-20,large,0.1255,0.0052
001,2010-09-21,small,0.0955,0.004
001,2010-09-21,medium,0.0509,0.0021
001,2010-09-21,large,0.077,0.0032
001,2010-09-22,small,0.4495,0.0187
001,2010-09-22,medium,0.3178,0.0132
001,2010-09-22,large,0.5107,0.0213
001,2010-09-23,small,0.1544,0.0064
001,2010-09-23,medium,0.0906,0.0038
001,2010-09-23,large,0.1406,0.0059
001,2010-09-24,small,0.2508,0.0104
001,2010-09-24,medium,0.1609,0.0067
001,2010-09-24,large,0.2549,0.0106
001,2010-09-25,small,0.711,0.0296
001,2010-09-25,medium,0.538,0.0224
001,2010-09-25,large,0.863,0.036
001,2010-09-26,small,0.1629,0.0068
001,2010-09-26,medium,0.0965,0.004
001,2010-09-26,large,0.1502,0.0063
001,2010-09-27,small,0.5567,0.0232
001,2010-09-27,medium,0.4066,0.0169
001,2010-09-27,large,0.6539,0.0272
001,2010-09-28,small,0.1384,0.0058
001,2010-09-28,medium,0.0795,0.0033
001,2010-09-28,large,0.1227,0.0051
001,2010-09-29,small,0.2318,0.0097
001,2010-09-29,medium,0.1466,0.0061
001,2010-09-29,large,0.2316,0.0097
001,2010-09-30,small,0.2209,0.0092
001,2010-09-30,medium,0.1385,0.0058
001,2010-09-30,large,0.2184,0.0091
001,2010-10-01,small,0.9,0.0375
001,2010-10-01,medium,0.703,0.0293
001,2010-10-01,large,1.1205,0.0467
001,2010-10-02,small,0.6874,0.0286
001,2010-10-02,medium,0.5177,0.0216
001,2010-10-02,large,0.8309,0.0346
001,2010-10-03,small,0.3726,0.0155
001,2010-10-03,medium,0.2556,0.0107
001,2010-10-03,large,0.4096,0.0171
001,2010-10-04,small,1.6121,0.0672
001,2010-10-04,medium,1.3503,0.0563
001,2010-10-04,large,2.0803,0.0867
001,2010-10-05,small,0.2877,0.012
001,2010-10-05,medium,0.189,0.0079
001,2010-10-05,large,0.3009,0.0125
001,2010-10-06,small,0.6418,0.0267
001,2010-10-06,medium,0.4786,0.0199
001,2010-10-06,large,0.769,0.032
001,2010-10-07,small,0.7765,0.0324
001,2010-10-07,medium,0.5947,0.0248
001,2010-10-07,large,0.9521,0.0397
001,2010-10-08,small,5.828,0.2428
001,2010-10-08,medium,5.4498,0.2271
001,2010-10-08,large,7.1484,0.2978
001,2010-10-09,small,1.7717,0.0738
001,2010-10-09,medium,1.4991,0.0625
001,2010-10-09,large,2.2912,0.0955
001,2010-10-10,small,0.3475,0.0145
001,2010-10-10,medium,0.2357,0.0098
001,2010-10-10,large,0.3771,0.0157
001,2010-10-11,small,0.1309,0.0055
001,2010-10-11,medium,0.0743,0.0031
001,2010-10-11,large,0.1144,0.0048
001,2010-10-12,small,0.8816,0.0367
001,2010-10-12,medium,0.6868,0.0286
001,2010-10-12,large,1.0955,0.0456
001,2010-10-13,small,0.2792,0.0116
001,2010-10-13,medium,0.1825,0.0076
001,2010-10-13,large,0.2902,0.0121
001,2010-10-14,small,1.7043,0.071
001,2010-10-14,medium,1.4361,0.0598
001,2010-10-14,large,2.2023,0.0918
001,2010-10-15,small,0.2209,0.0092
001,2010-10-15,medium,0.1385,0.0058
001,2010-10-15,large,0.2184,0.0091
001,2010-10-16,small,0.1334,0.0056
001,2010-10-16,medium,0.076,0.0032
001,2010-10-16,large,0.1171,0.0049
001,2010-10-17,small,0.4043,0.0168
001,2010-10-17,medium,0.2811,0.0117
001,2010-10-17,large,0.4511,0.0188
001,2010-10-18,small,0.7433,0.031
001,2010-10-18,medium,0.5658,0.0236
001,2010-10-18,large,0.9069,0.0378
001,2010-10-19,small,0.1057,0.0044
001,2010-10-19,medium,0.0575,0.0024
001,2010-10-19,large,0.0875,0.0036
001,2010-10-20,small,0.5703,0.0238
001,2010-10-20,medium,0.418,0.0174
001,2010-10-20,large,0.6723,0.028
001,2010-10-21,small,1.7176,0.0716
001,2010-10-21,medium,1.4486,0.0604
001,2010-10-21,large,2.2199,0.0925
001,2010-10-22,small,0.2469,0.0103
001,2010-10-22,medium,0.1579,0.0066
001,2010-10-22,large,0.2501,0.0104
001,2010-10-23,small,0.3778,0.0157
001,2010-10-23,medium,0.2597,0.0108
001,2010-10-23,large,0.4163,0.0173
001,2010-10-24,small,0.3675,0.0153
001,2010-10-24,medium,0.2515,0.0105
001,2010-10-24,large,0.403,0.0168
001,2010-10-25,small,0.4734,0.0197
001,2010-10-25,medium,0.3373,0.0141
001,2010-10-25,large,0.5423,0.0226
001,2010-10-26,small,0.1903,0.0079
001,2010-10-26,medium,0.1161,0.0048
001,2010-10-26,large,0.182,0.0076
001,2010-10-27,small,0.7351,0.0306
001,2010-10-27,medium,0.5588,0.0233
001,2010-10-27,large,0.8958,0.0373
001,2010-10-28,small,0.3524,0.0147
001,2010-10-28,medium,0.2396,0.01
001,2010-10-28,large,0.3834,0.016
001,2010-10-29,small,0.333,0.0139
001,2010-10-29,medium,0.2242,0.0093
001,2010-10-29,large,0.3584,0.0149
001,2010-10-30,small,0.4918,0.0205
001,2010-10-30,medium,0.3525,0.0147
001,2010-10-30,large,0.5669,0.0236
001,2010-10-31,small,0.5842,0.0243
001,2010-10-31,medium,0.4297,0.0179
001,2010-10-31,large,0.691,0.0288
001,2010-11-01,small,0.2667,0.0111
001,2010-11-01,medium,0.173,0.0072
001,2010-11-01,large,0.2747,0.0114
001,2010-11-02,small,0.1936,0.0081
001,2010-11-02,medium,0.1185,0.0049
001,2010-11-02,large,0.1858,0.0077
001,2010-11-03,small,1.8545,0.0773
001,2010-11-03,medium,1.5766,0.0657
001,2010-11-03,large,2.3998,0.1
001,2010-11-04,small,0.4734,0.0197
001,2010-11-04,medium,0.3373,0.0141
001,2010-11-04,large,0.5423,0.0226
001,2010-11-05,small,0.3097,0.0129
001,2010-11-05,medium,0.2061,0.0086
001,2010-11-05,large,0.3288,0.0137
001,2010-11-06,small,0.1658,0.0069
001,2010-11-06,medium,0.0986,0.0041
001,2010-11-06,large,0.1535,0.0064
001,2010-11-07,small,0.1359,0.0057
001,2010-11-07,medium,0.0777,0.0032
001,2010-11-07,large,0.1199,0.005
001,2010-11-08,small,1.171,0.0488
001,2010-11-08,medium,0.9456,0.0394
001,2010-11-08,large,1.489,0.062
001,2010-11-09,small,0.1167,0.0049
001,2010-11-09,medium,0.0648,0.0027
001,2010-11-09,large,0.099,0.0041
001,2010-11-10,small,1.0151,0.0423
001,2010-11-10,medium,0.8053,0.0336
001,2010-11-10,large,1.2773,0.0532
001,2010-11-11,small,0.8368,0.0349
001,2010-11-11,medium,0.6474,0.027
001,2010-11-11,large,1.0343,0.0431
001,2010-11-12,small,0.6874,0.0286
001,2010-11-12,medium,0.5177,0.0216
001,2010-11-12,large,0.8309,0.0346
001,2010-11-13,small,0.1968,0.0082
001,2010-11-13,medium,0.1209,0.005
001,2010-11-13,large,0.1897,0.0079
001,2010-11-14,small,0.4153,0.0173
001,2010-11-14,medium,0.29,0.0121
001,2010-11-14,large,0.4655,0.0194
001,2010-11-15,small,0.2964,0.0123
001,2010-11-15,medium,0.1957,0.0082
001,2010-11-15,large,0.3118,0.013
001,2010-11-16,small,0.2002,0.0083
001,2010-11-16,medium,0.1233,0.0051
001,2010-11-16,large,0.1936,0.0081
001,2010-11-17,small,0.9855,0.0411
001,2010-11-17,medium,0.7789,0.0325
001,2010-11-17,large,1.2371,0.0515
001,2010-11-18,small,1.2824,0.0534
001,2010-11-18,medium,1.0468,0.0436
001,2010-11-18,large,1.6394,0.0683
001,2010-11-19,small,0.4673,0.0195
001,2010-11-19,medium,0.3324,0.0138
001,2010-11-19,large,0.5343,0.0223
001,2010-11-20,small,0.2318,0.0097
001,2010-11-20,medium,0.1466,0.0061
001,2010-11-20,large,0.2316,0.0097
001,2010-11-21,small,0.2138,0.0089
001,2010-11-21,medium,0.1333,0.0056
001,2010-11-21,large,0.2099,0.0087
001,2010-11-22,small,0.1629,0.0068
001,2010-11-22,medium,0.0965,0.004
001,2010-11-22,large,0.1502,0.0063
001,2010-11-23,small,1.3757,0.0573
001,2010-11-23,medium,1.1321,0.0472
001,2010-11-23,large,1.7649,0.0735
001,2010-11-24,small,0.2173,0.0091
001,2010-11-24,medium,0.1359,0.0057
001,2010-11-24,large,0.2141,0.0089
001,2010-11-25,small,0.2245,0.0094
001,2010-11-25,medium,0.1412,0.0059
001,2010-11-25,large,0.2227,0.0093
001,2010-11-26,small,0.4673,0.0195
001,2010-11-26,medium,0.3324,0.0138
001,2010-11-26,large,0.5343,0.0223
001,2010-11-27,small,0.2627,0.0109
001,2010-11-27,medium,0.1699,0.0071
001,2010-11-27,large,0.2696,0.0112
001,2010-11-28,small,0.2281,0.0095
001,2010-11-28,medium,0.1439,0.006
001,2010-11-28,large,0.2271,0.0095
001,2010-11-29,small,0.1544,0.0064
001,2010-11-29,medium,0.0906,0.0038
001,2010-11-29,large,0.1406,0.0059
001,2010-11-30,small,1.0862,0.0453
001,2010-11-30,medium,0.869,0.0362
001,2010-11-30,large,1.374,0.0572
001,2010-12-01,small,0.3235,0.0135
001,2010-12-01,medium,0.2168,0.009
001,2010-12-01,large,0.3463,0.0144
001,2010-12-02,small,1.352,0.0563
001,2010-12-02,medium,1.1104,0.0463
001,2010-12-02,large,1.7331,0.0722
001,2010-12-03,small,0.2209,0.0092
001,2010-12-03,medium,0.1385,0.0058
001,2010-12-03,large,0.2184,0.0091
001,2010-12-04,small,1.171,0.0488
001,2010-12-04,medium,0.9456,0.0394
001,2010-12-04,large,1.489,0.062
001,2010-12-05,small,0.3426,0.0143
001,2010-12-05,medium,0.2318,0.0097
001,2010-12-05,large,0.3708,0.0154
001,2010-12-06,small,7.348,0.3062
001,2010-12-06,medium,6.9697,0.2904
001,2010-12-06,large,8.7895,0.3662
001,2010-12-07,small,0.4856,0.0202
001,2010-12-07,medium,0.3474,0.0145
001,2010-12-07,large,0.5586,0.0233
001,2010-12-08,small,8.0117,0.3338
001,2010-12-08,medium,7.6367,0.3182
001,2010-12-08,large,9.4838,0.3952
001,2010-12-09,small,1.0151,0.0423
001,2010-12-09,medium,0.8053,0.0336
001,2010-12-09,large,1.2773,0.0532
001,2010-12-10,small,0.4322,0.018
001,2010-12-10,medium,0.3037,0.0127
001,2010-12-10,large,0.4878,0.0203
001,2010-12-11,small,0.6493,0.0271
001,2010-12-11,medium,0.485,0.0202
001,2010-12-11,large,0.7791,0.0325
001,2010-12-12,small,0.2964,0.0123
001,2010-12-12,medium,0.1957,0.0082
001,2010-12-12,large,0.3118,0.013
001,2010-12-13,small,1.0554,0.044
001,2010-12-13,medium,0.8414,0.0351
001,2010-12-13,large,1.3321,0.0555
001,2010-12-14,small,0.9374,0.0391
001,2010-12-14,medium,0.7361,0.0307
001,2010-12-14,large,1.1715,0.0488
001,2010-12-15,small,0.292,0.0122
001,2010-12-15,medium,0.1923,0.008
001,2010-12-15,large,0.3063,0.0128
001,2010-12-16,small,2.3422,0.0976
001,2010-12-16,medium,2.0378,0.0849
001,2010-12-16,large,3.0302,0.1263
001,2010-12-17,small,2.3734,0.0989
001,2010-12-17,medium,2.0676,0.0861
001,2010-12-17,large,3.07,0.1279
001,2010-12-18,small,0.9469,0.0395
001,2010-12-18,medium,0.7446,0.031
001,2010-12-18,large,1.1845,0.0494
001,2010-12-19,small,7.6344,0.3181
001,2010-12-19,medium,7.2573,0.3024
001,2010-12-19,large,9.0906,0.3788
001,2010-12-20,small,0.2964,0.0123
001,2010-12-20,medium,0.1957,0.0082
001,2010-12-20,large,0.3118,0.013
001,2010-12-21,small,0.3778,0.0157
001,2010-12-21,medium,0.2597,0.0108
001,2010-12-21,large,0.4163,0.0173
001,2010-12-22,small,0.3052,0.0127
001,2010-12-22,medium,0.2026,0.0084
001,2010-12-22,large,0.323,0.0135
001,2010-12-23,small,0.5499,0.0229
001,2010-12-23,medium,0.4009,0.0167
001,2010-12-23,large,0.6449,0.0269
001,2010-12-24,small,1.1819,0.0492
001,2010-12-24,medium,0.9554,0.0398
001,2010-12-24,large,1.5037,0.0627
001,2010-12-25,small,1.4727,0.0614
001,2010-12-25,medium,1.2214,0.0509
001,2010-12-25,large,1.8948,0.079
001,2010-12-26,small,0.8106,0.0338
001,2010-12-26,medium,0.6244,0.026
001,2010-12-26,large,0.9986,0.0416
001,2010-12-27,small,0.333,0.0139
001,2010-12-27,medium,0.2242,0.0093
001,2010-12-27,large,0.3584,0.0149
001,2010-12-28,small,0.6568,0.0274
001,2010-12-28,medium,0.4914,0.0205
001,2010-12-28,large,0.7893,0.0329
001,2010-12-29,small,0.3675,0.0153
001,2010-12-29,medium,0.2515,0.0105
001,2010-12-29,large,0.403,0.0168
001,2010-12-30,small,0.6797,0.0283
001,2010-12-30,medium,0.511,0.0213
001,2010-12-30,large,0.8204,0.0342
001,2010-12-31,small,0.5171,0.0215
001,2010-12-31,medium,0.3735,0.0156
001,2010-12-31,large,0.6007,0.025
001,2011-01-01,small,1.3054,0.0544
001,2011-01-01,medium,1.0677,0.0445
001,2011-01-01,large,1.6704,0.0696
001,2011-01-02,small,0.719,0.03
001,2011-01-02,medium,0.5449,0.0227
001,2011-01-02,large,0.8739,0.0364
001,2011-01-03,small,0.3475,0.0145
001,2011-01-03,medium,0.2357,0.0098
001,2011-01-03,large,0.3771,0.0157
001,2011-01-04,small,3.9151,0.1631
001,2011-01-04,medium,3.5595,0.1483
001,2011-01-04,large,4.9622,0.2068
001,2011-01-05,small,0.4918,0.0205
001,2011-01-05,medium,0.3525,0.0147
001,2011-01-05,large,0.5669,0.0236
001,2011-01-06,small,1.6513,0.0688
001,2011-01-06,medium,1.3867,0.0578
001,2011-01-06,large,2.1322,0.0888
001,2011-01-07,small,0.6952,0.029
001,2011-01-07,medium,0.5244,0.0218
001,2011-01-07,large,0.8416,0.0351
001,2011-01-08,small,1.1282,0.047
001,2011-01-08,medium,0.9068,0.0378
001,2011-01-08,large,1.4309,0.0596
001,2011-01-09,small,0.6797,0.0283
001,2011-01-09,medium,0.511,0.0213
001,2011-01-09,large,0.8204,0.0342
001,2011-01-10,small,5.887,0.2453
001,2011-01-10,medium,5.5085,0.2295
001,2011-01-10,large,7.2134,0.3006
001,2011-01-11,small,0.4613,0.0192
001,2011-01-11,medium,0.3275,0.0136
001,2011-01-11,large,0.5264,0.0219
001,2011-01-12,small,0.5912,0.0246
001,2011-01-12,medium,0.4356,0.0182
001,2011-01-12,large,0.7005,0.0292
001,2011-01-13,small,1.8406,0.0767
001,2011-01-13,medium,1.5635,0.0651
001,2011-01-13,large,2.3815,0.0992
001,2011-01-14,small,1.3996,0.0583
001,2011-01-14,medium,1.1541,0.0481
001,2011-01-14,large,1.797,0.0749
001,2011-01-15,small,0.9374,0.0391
001,2011-01-15,medium,0.7361,0.0307
001,2011-01-15,large,1.1715,0.0488
001,2011-01-16,small,1.271,0.053
001,2011-01-16,medium,1.0364,0.0432
001,2011-01-16,large,1.624,0.0677
001,2011-01-17,small,0.5499,0.0229
001,2011-01-17,medium,0.4009,0.0167
001,2011-01-17,large,0.6449,0.0269
001,2011-01-18,small,2.8118,0.1172
001,2011-01-18,medium,2.4876,0.1036
001,2011-01-18,large,3.6223,0.1509
001,2011-01-19,small,0.5107,0.0213
001,2011-01-19,medium,0.3682,0.0153
001,2011-01-19,large,0.5922,0.0247
001,2011-01-20,small,0.7031,0.0293
001,2011-01-20,medium,0.5311,0.0221
001,2011-01-20,large,0.8522,0.0355
001,2011-01-21,small,1.9107,0.0796
001,2011-01-21,medium,1.6294,0.0679
001,2011-01-21,large,2.4733,0.1031
001,2011-01-22,small,9.5067,0.3961
001,2011-01-22,medium,9.1456,0.3811
001,2011-01-22,large,11.0038,0.4585
001,2011-01-23,small,1.8267,0.0761
001,2011-01-23,medium,1.5505,0.0646
001,2011-01-23,large,2.3633,0.0985
001,2011-01-24,small,1.4727,0.0614
001,2011-01-24,medium,1.2214,0.0509
001,2011-01-24,large,1.8948,0.079
001,2011-01-25,small,8.8737,0.3697
001,2011-01-25,medium,8.5058,0.3544
001,2011-01-25,large,10.3676,0.432
001,2011-01-26,small,0.8725,0.0364
001,2011-01-26,medium,0.6788,0.0283
001,2011-01-26,large,1.0831,0.0451
001,2011-01-27,small,0.5982,0.0249
001,2011-01-27,medium,0.4416,0.0184
001,2011-01-27,large,0.71,0.0296
001,2011-01-28,small,0.7031,0.0293
001,2011-01-28,medium,0.5311,0.0221
001,2011-01-28,large,0.8522,0.0355
001,2011-01-29,small,0.6797,0.0283
001,2011-01-29,medium,0.511,0.0213
001,2011-01-29,large,0.8204,0.0342
001,2011-01-30,small,0.8635,0.036
001,2011-01-30,medium,0.6709,0.028
001,2011-01-30,large,1.0708,0.0446
001,2011-01-31,small,1.6513,0.0688
001,2011-01-31,medium,1.3867,0.0578
001,2011-01-31,large,2.1322,0.0888
001,2011-02-01,small,1.1071,0.0461
001,2011-02-01,medium,0.8878,0.037
001,2011-02-01,large,1.4023,0.0584
001,2011-02-02,small,1.3639,0.0568
001,2011-02-02,medium,1.1212,0.0467
001,2011-02-02,large,1.749,0.0729
001,2011-02-03,small,0.7433,0.031
001,2011-02-03,medium,0.5658,0.0236
001,2011-02-03,large,0.9069,0.0378
001,2011-02-04,small,1.9677,0.082
001,2011-02-04,medium,1.6831,0.0701
001,2011-02-04,large,2.5476,0.1062
001,2011-02-05,small,1.2149,0.0506
001,2011-02-05,medium,0.9853,0.0411
001,2011-02-05,large,1.5483,0.0645
001,2011-02-06,small,0.9565,0.0399
001,2011-02-06,medium,0.7531,0.0314
001,2011-02-06,large,1.1975,0.0499
001,2011-02-07,small,0.5772,0.0241
001,2011-02-07,medium,0.4239,0.0177
001,2011-02-07,large,0.6816,0.0284
001,2011-02-08,small,0.711,0.0296
001,2011-02-08,medium,0.538,0.0224
001,2011-02-08,large,0.863,0.036
001,2011-02-09,small,1.3054,0.0544
001,2011-02-09,medium,1.0677,0.0445
001,2011-02-09,large,1.6704,0.0696
001,2011-02-10,small,0.8192,0.0341
001,2011-02-10,medium,0.632,0.0263
001,2011-02-10,large,1.0104,0.0421
001,2011-02-11,small,1.6776,0.0699
001,2011-02-11,medium,1.4113,0.0588
001,2011-02-11,large,2.1671,0.0903
001,2011-02-12,small,1.0966,0.0457
001,2011-02-12,medium,0.8784,0.0366
001,2011-02-12,large,1.3881,0.0578
001,2011-02-13,small,2.0842,0.0868
001,2011-02-13,medium,1.793,0.0747
001,2011-02-13,large,2.6988,0.1125
